image_name,mse,entropy
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-56-42_org_removed_face_0.png,13.83992042824074,5.051094527322115
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-56-42_tmp_removed_face_0.png,7.250863715277778,5.014969892104268
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-56-52_org_removed_face_0.png,13.83992042824074,5.051094527322115
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-56-52_tmp_removed_face_0.png,7.4872844328703705,5.419439056311809
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-57-55_org_removed_face_0.png,13.752721354166667,4.850706077513631
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-57-58_org_removed_face_0.png,12.245834780092592,5.4504000413658975
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-57-58_tmp_removed_face_0.png,10.342139756944444,5.1798935836006965
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-57-59_org_removed_face_0.png,12.245834780092592,5.4504000413658975
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-57-59_tmp_removed_face_0.png,10.342139756944444,5.1798935836006965
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-58-17_org_removed_face_0.png,13.752721354166667,4.850706077513631
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-58-17_tmp_removed_face_0.png,7.573888888888889,4.692542736777772
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-58-47_org_removed_face_0.png,13.864975405092592,5.004173190032816
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-58-47_tmp_removed_face_0.png,12.979576099537036,5.055706240571066
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-58-48_org_removed_face_0.png,13.864975405092592,5.004173190032816
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-58-48_tmp_removed_face_0.png,12.979576099537036,5.055706240571066
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-58-49_org_removed_face_0.png,13.864975405092592,5.004173190032816
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-58-49_tmp_removed_face_0.png,12.979576099537036,5.055706240571066
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-59-09_org_removed_face_0.png,9.774988425925926,5.364851722788112
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-59-09_tmp_removed_face_0.png,9.294230324074075,4.972934653373892
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-59-15_org_removed_face_0.png,13.303845486111111,5.9078677841566645
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-59-15_tmp_removed_face_0.png,16.747144097222222,5.3285810410024785
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-59-19_org_removed_face_0.png,9.774988425925926,5.364851722788112
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_07-59-19_tmp_removed_face_0.png,9.246785300925925,4.867524536789193
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-00-25_org_removed_face_0.png,10.633054108796296,5.110609216506456
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-00-25_tmp_removed_face_0.png,8.077699652777778,5.049215618215468
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-01-30_org_removed_face_0.png,17.327465277777776,5.695804499295498
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-01-30_tmp_removed_face_0.png,18.223858506944445,5.682503257852131
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-01-31_org_removed_face_0.png,17.327465277777776,5.695804499295498
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-01-31_tmp_removed_face_0.png,18.223858506944445,5.682503257852131
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-02-25_org_removed_face_0.png,11.843600983796296,5.740639401170095
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-02-25_tmp_removed_face_0.png,24.988408564814815,5.835799441915909
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-02-26_org_removed_face_0.png,11.843600983796296,5.740639401170095
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-02-26_tmp_removed_face_0.png,24.988408564814815,5.835799441915909
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-04-46_org_removed_face_0.png,8.732666377314814,4.22781987302429
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-08-46_org_removed_face_0.png,8.34620949074074,4.274070586661663
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-08-46_tmp_removed_face_0.png,9.123719618055556,4.228530730020417
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-08-50_org_removed_face_0.png,20.086103877314816,5.299450132457145
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-08-50_tmp_removed_face_0.png,16.603217592592593,5.112865605917568
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-08-53_org_removed_face_0.png,10.571707175925926,4.595435666179218
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-08-53_tmp_removed_face_0.png,9.247955729166666,4.111286808682555
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-10-09_org_removed_face_0.png,5.2008984375,3.286910390427211
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-10-09_tmp_removed_face_0.png,6.872751736111111,4.655141766291795
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-12-44_org_removed_face_0.png,14.066095196759258,5.4365800333190695
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-12-44_tmp_removed_face_0.png,12.839168113425925,5.275237584231704
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-14-17_org_removed_face_0.png,9.990300925925926,4.882635485357426
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-14-17_tmp_removed_face_0.png,15.215054976851851,5.032485528976362
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-18-03_org_removed_face_0.png,4.964955150462963,3.8659240515743303
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-18-03_tmp_removed_face_0.png,4.997809606481481,3.1966904151747144
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-18-53_org_removed_face_0.png,8.939351851851852,4.427748626201577
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-18-53_tmp_removed_face_0.png,8.296491608796297,4.526742477261539
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-19-12_org_removed_face_0.png,8.939351851851852,4.427748626201577
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-19-12_tmp_removed_face_0.png,9.664660011574075,4.242105344447596
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-22-15_org_removed_face_0.png,15.883346354166667,4.513766858944485
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-22-15_tmp_removed_face_0.png,8.677377025462963,3.658239160646327
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-22-47_org_removed_face_0.png,9.236626157407407,4.868368302812469
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-25-36_tmp_removed_face_0.png,6.167978877314815,3.815454579111822
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-25-49_org_removed_face_0.png,6.341129918981482,3.8432240894841825
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-28-32_org_removed_face_0.png,7.969359085648148,4.081078750053885
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-28-32_tmp_removed_face_0.png,6.314824942129629,4.003728310436388
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-32-16_org_removed_face_0.png,9.798058449074073,5.530877092658373
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-32-16_tmp_removed_face_0.png,7.402024016203704,5.491005735536699
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-32-18_org_removed_face_0.png,9.798058449074073,5.530877092658373
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-32-18_tmp_removed_face_0.png,7.402024016203704,5.491005735536699
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-32-33_org_removed_face_0.png,7.693269675925926,5.097261251398712
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-32-33_tmp_removed_face_0.png,9.70375144675926,4.601694495360823
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-33-12_org_removed_face_0.png,7.639348958333334,4.454184268637473
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-33-12_tmp_removed_face_0.png,7.259301215277778,4.61882026929799
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-35-48_org_removed_face_0.png,10.379013310185185,5.034256661467661
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-35-48_tmp_removed_face_0.png,7.203914930555555,4.538439556116406
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-39-01_org_removed_face_0.png,11.537884837962963,5.362843510237175
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-39-01_tmp_removed_face_0.png,9.107725694444444,5.243318337046246
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-45-24_org_removed_face_0.png,14.173922164351852,4.891928770409533
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-45-24_tmp_removed_face_0.png,9.848298611111112,4.618758689023594
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-47-46_org_removed_face_0.png,9.060115740740741,4.107657062710807
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-47-46_tmp_removed_face_0.png,6.742485532407407,5.094399822186716
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-48-00_org_removed_face_0.png,12.657553530092592,5.404972305505442
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-48-09_org_removed_face_0.png,12.657553530092592,5.404972305505442
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-48-09_tmp_removed_face_0.png,15.308598090277778,4.880768803111717
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-52-22_org_removed_face_0.png,10.00209056712963,4.958616998606569
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_08-52-22_tmp_removed_face_0.png,8.466627604166666,4.4658209217233304
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_09-14-29_org_removed_face_0.png,14.664467592592592,5.490361393303839
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_09-14-29_tmp_removed_face_0.png,9.892333622685186,4.623112832936401
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_13-47-14_org_removed_face_0.png,12.657553530092592,5.404972305505442
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_13-47-14_tmp_removed_face_0.png,15.594820601851852,5.234004258091675
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_14-40-35_org_removed_face_0.png,8.508977141203705,4.058683386925225
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_14-40-35_tmp_removed_face_0.png,8.211242766203704,4.198426688599607
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_14-40-45_org_removed_face_0.png,8.508977141203705,4.058683386925225
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_14-40-45_tmp_removed_face_0.png,4.434703414351852,3.224158828684944
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_17-39-17_org_removed_face_0.png,10.426788194444445,5.666999430689266
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_17-39-17_tmp_removed_face_0.png,11.167034143518519,6.356826219144919
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_17-40-40_org_removed_face_0.png,10.633054108796296,5.110609216506456
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_17-40-40_tmp_removed_face_0.png,5.692261284722222,4.186565710758323
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_17-41-00_org_removed_face_0.png,10.519127604166666,5.850311095019535
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_17-41-00_tmp_removed_face_0.png,7.511875,5.318421897673803
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_17-47-16_org_removed_face_0.png,15.883346354166667,4.513766858944485
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_17-47-16_tmp_removed_face_0.png,9.21966724537037,4.007546299194076
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_17-52-13_org_removed_face_0.png,12.767881944444444,6.054523523157529
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_17-52-13_tmp_removed_face_0.png,25.03033130787037,6.313431645133511
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_18-37-45_org_removed_face_0.png,13.336312210648147,5.38621500261093
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_18-37-45_tmp_removed_face_0.png,12.731203703703704,5.256494592806351
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_18-41-50_org_removed_face_0.png,7.969359085648148,4.081078750053885
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_18-41-50_tmp_removed_face_0.png,4.778349247685185,3.2876261340981894
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_18-48-13_org_removed_face_0.png,13.864975405092592,5.004173190032816
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-09_18-48-13_tmp_removed_face_1.png,13.362453703703704,5.067538846473626
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-10_07-58-36_org_removed_face_0.png,13.336312210648147,5.38621500261093
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-10_07-58-36_tmp_removed_face_0.png,11.897855902777778,4.907695127595135
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-10_07-58-47_org_removed_face_0.png,11.843600983796296,5.740639401170095
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-10_07-58-47_tmp_removed_face_0.png,15.350655381944444,5.358288934164704
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-10_17-34-42_org_removed_face_0.png,10.633054108796296,5.110609216506456
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-10_17-34-42_tmp_removed_face_0.png,8.616686921296296,4.430113780049637
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-10_17-42-57_org_removed_face_0.png,11.58982349537037,5.073240923606883
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-10_17-42-57_tmp_removed_face_0.png,7.822526041666666,4.4528461685560945
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-10_17-43-07_org_removed_face_0.png,11.58982349537037,5.073240923606883
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-10_17-43-07_tmp_removed_face_0.png,10.74697337962963,4.760051514515163
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-10_18-11-31_org_removed_face_0.png,6.341129918981482,3.8432240894841825
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-10_18-11-31_tmp_removed_face_0.png,5.161433738425926,3.539707252915165
D:\Project\Collections\FAS\Auto-Crop\result02\2023-03-10_18-11-42_org_removed_face_0.png,6.341129918981482,3.8432240894841825
